Session_ID,Session_Date,App_ID,App_Category,Platform,User_Type,Region,Session_Duration_Minutes,Data_Usage_MB,Engagement_Score
SESS001281,2025-04-17,App_7,Entertainment,iOS,Free,North America,37.25,445.33,83
SESS001282,2025-04-07,App_2,Productivity,Android,Free,Europe,111.11,70.07,57
SESS001283,2024-02-08,App_4,Productivity,iOS,Premium,Asia,53.74,385.07,23
SESS001284,2024-02-28,App_8,Health & Fitness,Android,Premium,North America,76.91,147.86,96
SESS001285,2025-01-12,App_11,Productivity,iOS,Premium,Europe,65.09,343.71,28
SESS001286,2024-10-20,App_10,Entertainment,Android,Free,North America,22.74,181.06,40
SESS001287,2024-03-19,App_2,Gaming,Android,Free,Africa,93.68,271.62,72
SESS001288,2024-04-02,App_9,Social Media,iOS,Free,Asia,91.78,160.91,93
SESS001289,2025-06-03,App_15,Gaming,Android,Premium,South America,26.37,399.12,30
SESS001290,2025-01-28,App_1,Entertainment,iOS,Free,Africa,60.71,291.08,67
SESS001291,2025-04-18,App_6,Gaming,iOS,Free,North America,39.08,87.12,78
SESS001292,2024-02-12,App_15,Social Media,iOS,Premium,South America,64.12,362.43,29
SESS001293,2025-04-05,App_6,Gaming,Android,Premium,Europe,13.25,438.13,42
SESS001294,2024-07-11,App_3,Health & Fitness,iOS,Premium,South America,36.71,319.48,86
SESS001295,2024-11-25,App_7,Entertainment,iOS,Free,North America,73.53,103.26,85
SESS001296,2025-05-02,App_14,Productivity,iOS,Premium,North America,68.95,395.08,78
SESS001297,2025-05-28,App_14,Health & Fitness,Android,Premium,North America,19.4,415.28,47
SESS001298,2024-06-03,App_10,Health & Fitness,iOS,Free,Africa,19.61,91.95,84
SESS001299,2024-03-04,App_7,Social Media,Android,Premium,Asia,92.2,323.91,32
SESS001300,2025-04-06,App_6,Gaming,iOS,Premium,Europe,94.51,248.73,67
SESS001301,2024-04-15,App_9,Entertainment,Android,Premium,Africa,102.43,123.19,18
SESS001302,2024-12-17,App_11,Social Media,Android,Free,Africa,73.6,242.43,85
SESS001303,2024-03-27,App_3,Social Media,iOS,Premium,Europe,19.7,135.73,72
SESS001304,2025-05-31,App_13,Gaming,Android,Premium,Europe,114.85,284.31,97
SESS001305,2024-06-25,App_8,Entertainment,Android,Premium,North America,117.76,268.94,3
SESS001306,2024-02-10,App_13,Health & Fitness,iOS,Premium,North America,78.77,73.6,37
SESS001307,2024-09-10,App_2,Entertainment,Android,Free,Asia,94.86,303.19,1
SESS001308,2025-03-24,App_1,Social Media,Android,Premium,Asia,93.79,126.64,45
SESS001309,2025-03-25,App_10,Social Media,Android,Free,South America,33.06,483.27,53
SESS001310,2024-06-11,App_2,Productivity,Android,Premium,South America,112.01,406.65,85
SESS001311,2025-01-07,App_1,Gaming,iOS,Premium,Asia,57.17,491.94,16
SESS001312,2025-01-16,App_5,Productivity,Android,Free,Africa,102.89,2.13,19
SESS001313,2024-10-16,App_4,Social Media,Android,Premium,Asia,37.13,94.87,89
SESS001314,2025-01-31,App_1,Health & Fitness,Android,Free,South America,18.25,467.09,73
SESS001315,2025-02-22,App_15,Social Media,Android,Free,Asia,40.71,463.94,79
SESS001316,2024-12-12,App_1,Entertainment,Android,Premium,Asia,43.12,227.65,56
SESS001317,2024-02-23,App_13,Entertainment,iOS,Premium,South America,89.68,495.43,44
SESS001318,2024-12-08,App_7,Health & Fitness,iOS,Premium,North America,54.52,292.0,4
SESS001319,2024-03-08,App_9,Health & Fitness,Android,Premium,Asia,51.61,138.91,71
SESS001320,2024-12-03,App_5,Productivity,Android,Premium,Asia,47.83,283.94,19
SESS001321,2024-04-06,App_11,Health & Fitness,Android,Premium,Asia,50.64,100.0,52
SESS001322,2025-01-30,App_12,Social Media,Android,Premium,Africa,91.7,25.97,76
SESS001323,2024-10-17,App_9,Gaming,iOS,Premium,Africa,49.09,214.14,98
SESS001324,2024-09-15,App_13,Entertainment,Android,Free,South America,116.27,490.86,46
SESS001325,2024-06-02,App_7,Entertainment,Android,Premium,North America,43.08,297.84,70
SESS001326,2024-12-07,App_7,Social Media,iOS,Free,Asia,96.84,238.45,87
SESS001327,2024-03-24,App_12,Gaming,iOS,Premium,Africa,117.02,193.75,19
SESS001328,2024-05-24,App_7,Health & Fitness,iOS,Free,North America,92.28,60.16,56
SESS001329,2024-12-24,App_2,Productivity,iOS,Free,Europe,3.32,90.96,85
SESS001330,2024-11-13,App_11,Gaming,Android,Free,South America,84.82,180.99,35
SESS001331,2025-02-05,App_9,Social Media,Android,Free,Europe,25.82,400.75,12
SESS001332,2024-05-12,App_9,Health & Fitness,Android,Free,Europe,86.28,27.72,71
SESS001333,2024-03-27,App_10,Health & Fitness,iOS,Premium,Asia,36.08,423.66,49
SESS001334,2024-11-13,App_3,Health & Fitness,Android,Premium,South America,45.44,139.04,74
SESS001335,2025-01-20,App_5,Gaming,iOS,Premium,North America,39.3,274.47,49
SESS001336,2024-12-02,App_2,Health & Fitness,iOS,Premium,Europe,95.12,134.57,45
SESS001337,2024-05-10,App_5,Gaming,Android,Premium,Africa,39.76,392.04,53
SESS001338,2024-04-05,App_2,Social Media,Android,Premium,South America,67.64,462.91,81
SESS001339,2025-03-09,App_9,Productivity,Android,Premium,Asia,24.73,343.52,10
SESS001340,2025-06-04,App_15,Gaming,iOS,Premium,Europe,26.58,102.84,28
SESS001341,2025-01-05,App_4,Social Media,Android,Premium,North America,60.85,445.71,2
SESS001342,2024-01-19,App_13,Gaming,iOS,Free,Europe,102.91,283.5,72
SESS001343,2025-01-06,App_3,Social Media,iOS,Premium,South America,13.71,5.42,62
SESS001344,2024-11-12,App_9,Productivity,iOS,Free,North America,29.93,169.13,55
SESS001345,2024-07-03,App_6,Entertainment,Android,Free,Asia,39.73,312.37,13
SESS001346,2024-08-07,App_7,Productivity,Android,Premium,Africa,58.08,138.95,87
SESS001347,2024-12-15,App_10,Entertainment,Android,Free,South America,86.83,215.19,88
SESS001348,2025-05-12,App_11,Entertainment,iOS,Free,Africa,56.91,115.63,19
SESS001349,2024-07-15,App_13,Health & Fitness,Android,Premium,Europe,116.56,309.35,99
SESS001350,2024-08-19,App_14,Gaming,Android,Premium,Asia,6.47,285.52,25
SESS001351,2024-05-20,App_11,Health & Fitness,Android,Premium,Asia,79.47,133.73,68
SESS001352,2024-06-07,App_11,Social Media,Android,Premium,Asia,82.85,276.53,41
SESS001353,2024-03-20,App_11,Social Media,iOS,Premium,South America,109.16,420.46,74
SESS001354,2024-10-29,App_2,Social Media,iOS,Free,Africa,58.96,76.28,44
SESS001355,2024-04-13,App_5,Health & Fitness,iOS,Premium,South America,34.34,277.08,97
SESS001356,2025-06-03,App_12,Productivity,iOS,Premium,Asia,73.2,158.7,16
SESS001357,2024-02-08,App_7,Health & Fitness,Android,Free,Asia,45.63,110.33,33
SESS001358,2024-12-10,App_12,Health & Fitness,Android,Free,Europe,13.07,402.95,25
SESS001359,2024-05-14,App_14,Productivity,Android,Premium,North America,77.12,412.65,100
SESS001360,2025-01-20,App_4,Productivity,iOS,Free,Africa,33.85,101.97,35
SESS001361,2024-06-06,App_1,Productivity,Android,Premium,Africa,44.96,308.34,52
SESS001362,2024-06-15,App_4,Gaming,Android,Free,Asia,110.91,477.26,70
SESS001363,2024-07-04,App_2,Health & Fitness,iOS,Free,Africa,14.21,46.04,20
SESS001364,2024-06-18,App_15,Gaming,Android,Premium,North America,16.98,370.36,31
SESS001365,2025-03-24,App_7,Entertainment,iOS,Premium,South America,90.23,489.35,76
SESS001366,2024-02-14,App_2,Entertainment,iOS,Free,South America,39.62,135.23,99
SESS001367,2025-02-24,App_8,Health & Fitness,iOS,Premium,Africa,93.25,243.39,40
SESS001368,2025-01-08,App_10,Social Media,Android,Free,Asia,50.24,48.29,66
SESS001369,2024-08-31,App_10,Productivity,Android,Free,Asia,19.06,422.77,35
SESS001370,2025-03-30,App_1,Gaming,iOS,Free,North America,18.9,110.88,81
SESS001371,2024-10-18,App_5,Entertainment,Android,Free,North America,36.56,230.02,6
SESS001372,2025-04-04,App_11,Health & Fitness,Android,Free,South America,24.8,83.24,4
SESS001373,2024-08-27,App_12,Social Media,Android,Premium,Europe,11.47,87.18,22
SESS001374,2024-09-01,App_11,Health & Fitness,Android,Premium,South America,30.18,110.56,62
SESS001375,2024-11-12,App_12,Social Media,Android,Free,Europe,69.16,54.14,97
SESS001376,2025-04-25,App_3,Health & Fitness,iOS,Free,Africa,91.77,119.77,29
SESS001377,2024-07-17,App_2,Productivity,Android,Premium,Asia,32.03,154.59,1
SESS001378,2025-01-11,App_1,Productivity,iOS,Free,Africa,64.19,290.03,1
SESS001379,2025-03-27,App_12,Social Media,Android,Premium,Africa,35.68,300.06,86
SESS001380,2025-04-17,App_3,Health & Fitness,iOS,Premium,Europe,3.6,193.66,66
SESS001381,2024-10-15,App_12,Productivity,iOS,Premium,Asia,92.88,107.09,56
SESS001382,2025-01-26,App_1,Health & Fitness,iOS,Premium,South America,9.09,50.63,77
SESS001383,2025-05-29,App_3,Health & Fitness,Android,Premium,Asia,94.52,41.46,51
SESS001384,2025-03-04,App_8,Productivity,Android,Premium,North America,85.66,356.36,50
SESS001385,2024-06-14,App_6,Entertainment,iOS,Free,Asia,38.36,221.54,9
SESS001386,2024-07-23,App_9,Entertainment,Android,Free,North America,102.56,369.71,8
SESS001387,2024-05-21,App_9,Health & Fitness,iOS,Premium,South America,108.71,192.55,15
SESS001388,2024-09-13,App_13,Entertainment,iOS,Free,North America,54.06,307.72,98
SESS001389,2024-02-23,App_14,Gaming,Android,Premium,Europe,106.27,190.39,50
SESS001390,2025-05-07,App_12,Productivity,Android,Free,Asia,22.91,270.86,65
SESS001391,2025-01-15,App_5,Entertainment,Android,Premium,Africa,56.73,136.23,26
SESS001392,2024-04-15,App_3,Entertainment,Android,Premium,North America,55.84,440.96,10
SESS001393,2025-06-12,App_6,Health & Fitness,iOS,Free,North America,40.63,246.01,11
SESS001394,2024-05-07,App_3,Social Media,Android,Free,South America,81.64,394.9,86
SESS001395,2024-10-18,App_12,Entertainment,Android,Premium,Asia,84.78,262.21,25
SESS001396,2024-03-26,App_13,Social Media,iOS,Free,North America,31.39,161.38,79
SESS001397,2024-06-13,App_14,Productivity,iOS,Free,South America,89.97,249.77,43
SESS001398,2024-10-06,App_5,Social Media,iOS,Free,Asia,3.75,308.01,4
SESS001399,2025-04-05,App_12,Entertainment,iOS,Premium,North America,15.18,419.19,7
SESS001400,2025-06-09,App_15,Gaming,iOS,Premium,North America,49.88,303.47,9
SESS001401,2024-05-30,App_2,Gaming,Android,Premium,Asia,48.16,186.79,49
SESS001402,2025-03-23,App_13,Productivity,Android,Premium,Europe,58.88,351.88,68
SESS001403,2024-04-03,App_15,Entertainment,Android,Free,Asia,6.72,300.68,8
SESS001404,2024-08-15,App_1,Productivity,Android,Free,Asia,63.88,349.61,79
SESS001405,2025-04-06,App_6,Health & Fitness,Android,Premium,Africa,109.64,189.14,83
SESS001406,2024-12-23,App_13,Health & Fitness,iOS,Free,Africa,61.96,394.14,36
SESS001407,2024-01-28,App_7,Social Media,Android,Free,Europe,2.93,103.96,11
SESS001408,2025-02-28,App_5,Productivity,iOS,Free,North America,53.03,157.45,38
SESS001409,2024-02-24,App_9,Gaming,iOS,Premium,Asia,4.82,202.85,81
SESS001410,2025-02-09,App_2,Productivity,iOS,Free,Europe,61.0,124.76,78
SESS001411,2025-05-29,App_5,Social Media,Android,Free,Europe,96.0,145.69,10
SESS001412,2025-01-17,App_12,Entertainment,Android,Premium,South America,95.03,115.83,95
SESS001413,2024-08-29,App_10,Productivity,Android,Free,Africa,59.55,300.42,42
SESS001414,2025-01-30,App_11,Social Media,Android,Free,North America,69.4,235.12,7
SESS001415,2024-03-24,App_2,Health & Fitness,Android,Free,Asia,76.49,12.63,59
SESS001416,2025-01-18,App_8,Gaming,iOS,Free,Europe,88.4,467.67,53
SESS001417,2024-08-17,App_8,Entertainment,iOS,Free,North America,68.27,122.41,100
SESS001418,2024-01-29,App_9,Productivity,iOS,Free,South America,116.93,348.94,23
SESS001419,2024-11-22,App_6,Productivity,iOS,Premium,Asia,93.89,226.4,81
SESS001420,2024-04-11,App_1,Gaming,iOS,Premium,Europe,64.28,400.15,67
SESS001421,2024-12-09,App_8,Health & Fitness,iOS,Premium,South America,96.03,194.74,26
SESS001422,2024-05-29,App_14,Productivity,iOS,Free,South America,101.71,172.92,75
SESS001423,2024-05-20,App_10,Gaming,Android,Free,South America,11.44,190.79,57
SESS001424,2024-02-09,App_3,Gaming,Android,Free,North America,110.78,245.73,83
SESS001425,2024-10-20,App_6,Entertainment,iOS,Premium,Asia,73.59,362.23,53
SESS001426,2025-04-28,App_3,Gaming,iOS,Free,Asia,119.16,454.64,81
SESS001427,2024-05-22,App_5,Gaming,iOS,Premium,Africa,90.48,45.19,19
SESS001428,2025-04-25,App_13,Gaming,iOS,Free,Asia,92.29,127.84,7
SESS001429,2025-04-04,App_2,Productivity,Android,Premium,Europe,52.28,114.66,94
SESS001430,2024-01-06,App_15,Gaming,Android,Free,Africa,33.95,183.61,48
SESS001431,2024-03-22,App_10,Gaming,Android,Premium,South America,54.7,498.55,29
SESS001432,2024-01-20,App_11,Gaming,Android,Free,Asia,105.78,239.53,82
SESS001433,2024-09-19,App_12,Gaming,iOS,Free,Africa,88.93,84.69,36
SESS001434,2024-08-08,App_2,Health & Fitness,Android,Premium,Europe,78.4,426.9,35
SESS001435,2024-06-02,App_4,Productivity,Android,Premium,Europe,9.69,322.68,3
SESS001436,2025-03-09,App_12,Gaming,iOS,Free,Asia,78.09,299.75,64
SESS001437,2024-04-23,App_9,Social Media,Android,Free,Europe,41.44,405.17,57
SESS001438,2024-10-22,App_1,Social Media,iOS,Free,South America,63.8,423.03,57
SESS001439,2024-08-31,App_1,Social Media,iOS,Premium,Africa,83.42,489.59,77
SESS001440,2024-11-04,App_14,Entertainment,iOS,Free,Europe,98.6,182.6,37
SESS001441,2024-05-04,App_14,Health & Fitness,iOS,Free,Asia,52.46,380.47,51
SESS001442,2024-02-18,App_1,Social Media,iOS,Free,Asia,3.56,45.44,21
SESS001443,2024-09-01,App_4,Health & Fitness,iOS,Free,North America,69.39,457.97,8
SESS001444,2025-03-05,App_1,Social Media,Android,Free,Asia,1.76,46.64,92
SESS001445,2025-04-13,App_8,Entertainment,iOS,Premium,Africa,99.56,347.81,58
SESS001446,2024-03-05,App_6,Productivity,iOS,Premium,South America,3.25,25.51,18
SESS001447,2024-04-23,App_7,Health & Fitness,iOS,Premium,Africa,27.8,40.09,93
SESS001448,2025-05-26,App_15,Productivity,iOS,Premium,Europe,51.83,466.04,52
SESS001449,2024-01-17,App_3,Entertainment,Android,Premium,South America,31.8,226.82,98
SESS001450,2025-06-11,App_3,Health & Fitness,iOS,Premium,South America,27.52,146.93,53
SESS001451,2024-09-04,App_15,Productivity,iOS,Premium,North America,81.27,429.32,86
SESS001452,2024-05-27,App_14,Entertainment,iOS,Premium,Europe,39.87,139.62,17
SESS001453,2024-10-25,App_1,Gaming,Android,Premium,Africa,55.47,458.02,77
SESS001454,2025-03-15,App_9,Health & Fitness,Android,Premium,South America,80.18,114.93,18
SESS001455,2024-01-02,App_13,Productivity,iOS,Free,Asia,92.62,156.14,45
SESS001456,2024-12-27,App_15,Entertainment,iOS,Premium,Africa,69.36,260.49,3
SESS001457,2024-09-03,App_12,Gaming,iOS,Premium,Asia,43.2,116.29,72
SESS001458,2025-03-02,App_12,Health & Fitness,iOS,Premium,South America,105.76,46.59,12
SESS001459,2024-07-10,App_11,Gaming,iOS,Free,Asia,104.2,26.55,96
SESS001460,2024-03-28,App_7,Social Media,Android,Premium,South America,19.16,327.48,63
SESS001461,2025-01-04,App_4,Health & Fitness,iOS,Premium,South America,92.99,392.24,93
SESS001462,2024-03-10,App_6,Entertainment,Android,Free,South America,25.53,476.94,81
SESS001463,2025-06-03,App_4,Entertainment,iOS,Free,South America,22.61,470.78,61
SESS001464,2025-06-03,App_7,Health & Fitness,iOS,Premium,South America,4.12,88.38,50
SESS001465,2024-01-21,App_15,Social Media,Android,Premium,North America,72.63,274.2,7
SESS001466,2025-02-03,App_12,Health & Fitness,iOS,Free,Africa,101.52,471.04,21
SESS001467,2025-04-26,App_6,Productivity,iOS,Free,North America,93.76,447.51,73
SESS001468,2024-02-14,App_5,Entertainment,iOS,Free,South America,65.27,118.5,90
SESS001469,2025-01-31,App_14,Gaming,iOS,Premium,North America,114.6,403.96,78
SESS001470,2025-01-17,App_2,Entertainment,iOS,Free,Europe,39.97,98.09,9
SESS001471,2024-09-16,App_10,Social Media,iOS,Premium,Africa,38.53,356.41,99
SESS001472,2024-01-17,App_6,Health & Fitness,Android,Premium,Asia,28.38,34.16,100
SESS001473,2024-12-31,App_2,Entertainment,iOS,Premium,Europe,25.85,51.2,34
SESS001474,2024-03-10,App_9,Productivity,iOS,Premium,Africa,37.05,408.74,3
SESS001475,2024-12-19,App_11,Social Media,iOS,Free,Africa,51.49,89.78,51
SESS001476,2024-09-03,App_15,Social Media,Android,Free,Asia,33.26,62.51,68
SESS001477,2024-04-16,App_1,Gaming,Android,Premium,Europe,112.42,231.54,87
SESS001478,2024-12-06,App_3,Entertainment,Android,Free,Africa,26.85,380.55,69
SESS001479,2024-05-16,App_4,Health & Fitness,iOS,Premium,Africa,43.29,361.74,34
SESS001480,2024-02-15,App_13,Social Media,iOS,Free,Africa,17.34,76.78,9
SESS001481,2024-12-26,App_9,Productivity,iOS,Premium,Asia,107.97,466.11,25
SESS001482,2024-12-12,App_1,Productivity,iOS,Premium,North America,53.32,123.2,26
SESS001483,2024-06-28,App_7,Health & Fitness,iOS,Free,South America,100.26,4.87,26
SESS001484,2025-04-20,App_2,Productivity,iOS,Premium,Europe,45.64,427.78,59
SESS001485,2025-05-05,App_15,Gaming,iOS,Premium,South America,53.83,383.29,30
SESS001486,2024-07-05,App_8,Health & Fitness,Android,Free,North America,89.53,256.87,12
SESS001487,2024-05-18,App_14,Productivity,iOS,Premium,South America,89.05,10.85,17
SESS001488,2024-03-05,App_5,Gaming,iOS,Premium,Africa,46.27,252.5,41
SESS001489,2025-04-13,App_13,Productivity,iOS,Premium,South America,54.17,28.9,46
SESS001490,2024-02-07,App_14,Entertainment,iOS,Free,North America,48.5,67.91,92
SESS001491,2024-10-27,App_5,Health & Fitness,Android,Premium,North America,25.47,24.65,22
SESS001492,2024-07-25,App_6,Productivity,Android,Premium,North America,46.28,78.38,26
SESS001493,2024-02-14,App_2,Productivity,iOS,Free,Asia,97.93,66.58,45
SESS001494,2024-07-23,App_9,Gaming,Android,Free,North America,12.05,430.91,52
SESS001495,2024-02-12,App_8,Entertainment,iOS,Free,Asia,21.84,417.22,14
SESS001496,2024-11-19,App_1,Entertainment,iOS,Free,Africa,109.68,287.15,60
SESS001497,2024-11-13,App_6,Gaming,Android,Premium,North America,87.22,140.0,70
SESS001498,2025-06-11,App_4,Entertainment,Android,Free,Asia,15.48,123.27,11
SESS001499,2025-02-11,App_5,Productivity,Android,Premium,Africa,91.04,87.98,60
SESS001500,2025-04-29,App_10,Productivity,iOS,Premium,South America,15.32,55.38,2
SESS001501,2024-09-16,App_13,Entertainment,iOS,Free,Asia,59.2,124.48,27
SESS001502,2024-02-07,App_5,Productivity,Android,Premium,North America,72.98,320.25,22
SESS001503,2024-07-14,App_12,Entertainment,iOS,Free,North America,90.21,377.38,87
SESS001504,2024-10-19,App_10,Gaming,Android,Premium,Africa,38.71,34.0,14
SESS001505,2024-12-31,App_4,Health & Fitness,iOS,Free,Africa,23.73,189.02,11
SESS001506,2024-02-18,App_8,Gaming,Android,Free,North America,118.23,0.79,78
SESS001507,2024-12-05,App_6,Health & Fitness,iOS,Free,Europe,96.18,230.66,21
SESS001508,2024-10-06,App_10,Gaming,iOS,Free,Africa,43.82,399.52,1
SESS001509,2024-05-07,App_8,Social Media,Android,Free,Europe,31.38,338.92,49
SESS001510,2025-01-11,App_13,Productivity,Android,Free,Africa,14.33,197.81,15
SESS001511,2025-03-23,App_13,Gaming,Android,Premium,South America,55.38,270.96,29
SESS001512,2025-02-13,App_4,Health & Fitness,iOS,Free,Europe,1.86,202.25,97
SESS001513,2025-03-26,App_12,Entertainment,iOS,Free,Europe,96.61,262.76,55
SESS001514,2025-01-30,App_15,Entertainment,Android,Premium,Europe,48.64,481.07,31
SESS001515,2024-12-13,App_9,Gaming,Android,Premium,Asia,103.04,471.67,66
SESS001516,2024-07-10,App_13,Gaming,iOS,Premium,Asia,43.21,177.29,86
SESS001517,2025-05-23,App_13,Gaming,Android,Free,North America,113.54,302.96,41
SESS001518,2025-05-24,App_4,Entertainment,Android,Premium,South America,100.55,359.32,17
SESS001519,2025-01-11,App_3,Social Media,Android,Premium,Africa,52.66,374.8,60
SESS001520,2024-09-30,App_1,Gaming,Android,Free,Europe,101.89,375.94,64
SESS001521,2024-03-25,App_15,Entertainment,Android,Free,North America,36.78,261.97,70
SESS001522,2025-03-10,App_7,Entertainment,iOS,Premium,North America,119.97,204.14,74
SESS001523,2024-03-21,App_1,Gaming,Android,Free,North America,11.05,251.82,45
SESS001524,2025-03-16,App_4,Health & Fitness,Android,Premium,Europe,77.59,250.11,49
SESS001525,2024-07-03,App_9,Health & Fitness,Android,Free,Africa,47.37,402.52,16
SESS001526,2024-10-27,App_6,Productivity,iOS,Free,North America,57.09,103.84,25
SESS001527,2024-11-24,App_11,Entertainment,iOS,Premium,Africa,114.21,300.1,28
SESS001528,2024-04-15,App_14,Productivity,Android,Premium,North America,33.69,184.07,58
SESS001529,2024-03-22,App_12,Productivity,Android,Premium,Europe,78.04,149.57,10
SESS001530,2024-12-01,App_15,Health & Fitness,iOS,Premium,Europe,39.47,302.4,86
SESS001531,2024-10-29,App_1,Health & Fitness,iOS,Free,North America,17.75,206.5,70
SESS001532,2024-11-09,App_6,Social Media,Android,Free,South America,30.63,188.28,38
SESS001533,2025-04-01,App_1,Entertainment,iOS,Premium,North America,68.18,187.12,40
SESS001534,2025-03-12,App_13,Social Media,Android,Free,Africa,16.23,157.62,34
SESS001535,2024-06-19,App_11,Gaming,Android,Premium,South America,19.54,99.75,76
SESS001536,2025-03-30,App_7,Social Media,iOS,Free,South America,83.71,8.51,7
SESS001537,2024-12-25,App_14,Gaming,iOS,Free,North America,91.71,218.05,93
SESS001538,2025-04-02,App_12,Productivity,iOS,Free,North America,8.28,319.41,22
SESS001539,2024-02-13,App_12,Entertainment,Android,Premium,Asia,96.48,74.01,75
SESS001540,2024-12-27,App_5,Social Media,Android,Free,South America,104.1,432.67,42
SESS001541,2025-03-21,App_2,Entertainment,iOS,Free,South America,79.65,395.37,7
SESS001542,2024-10-08,App_4,Productivity,iOS,Premium,Europe,45.23,374.74,19
SESS001543,2024-02-28,App_9,Productivity,iOS,Free,Europe,50.37,324.71,51
SESS001544,2024-03-17,App_4,Productivity,Android,Premium,Africa,19.74,151.34,38
SESS001545,2025-02-19,App_7,Productivity,iOS,Premium,Asia,21.52,122.62,66
SESS001546,2025-01-07,App_8,Health & Fitness,Android,Free,Africa,112.42,8.68,6
SESS001547,2025-06-09,App_1,Health & Fitness,iOS,Premium,South America,115.87,113.92,13
SESS001548,2024-06-12,App_3,Productivity,Android,Free,Africa,89.29,219.79,56
SESS001549,2024-02-01,App_12,Productivity,iOS,Free,North America,97.43,243.64,36
SESS001550,2024-05-26,App_5,Social Media,iOS,Premium,South America,22.61,233.44,37
SESS001551,2025-03-24,App_2,Entertainment,Android,Premium,Europe,105.61,232.87,7
SESS001552,2024-02-05,App_1,Social Media,Android,Premium,North America,14.02,441.25,31
SESS001553,2024-05-09,App_15,Productivity,Android,Premium,Europe,20.32,231.92,58
SESS001554,2024-03-09,App_4,Health & Fitness,Android,Free,Europe,60.21,208.19,27
SESS001555,2024-08-29,App_15,Gaming,Android,Free,Europe,37.42,26.15,88
SESS001556,2025-01-10,App_14,Health & Fitness,Android,Free,Europe,75.41,473.89,33
SESS001557,2025-01-05,App_9,Health & Fitness,Android,Premium,Africa,109.17,448.57,14
SESS001558,2025-01-27,App_7,Health & Fitness,Android,Free,Africa,32.56,461.41,51
SESS001559,2024-02-03,App_12,Gaming,Android,Premium,Europe,39.21,148.06,61
SESS001560,2024-06-06,App_15,Productivity,Android,Premium,South America,94.21,27.03,69
SESS001561,2025-04-05,App_6,Productivity,iOS,Free,South America,40.46,232.81,14
SESS001562,2025-01-14,App_8,Productivity,Android,Premium,Asia,106.77,193.59,19
SESS001563,2025-01-15,App_12,Health & Fitness,iOS,Free,Asia,5.07,326.89,60
SESS001564,2025-03-30,App_2,Entertainment,iOS,Premium,North America,104.77,216.97,95
SESS001565,2024-03-19,App_10,Entertainment,Android,Premium,Africa,109.72,299.32,64
SESS001566,2024-05-20,App_2,Social Media,Android,Free,South America,6.53,177.71,86
SESS001567,2025-01-10,App_9,Entertainment,Android,Premium,Asia,45.87,256.52,66
SESS001568,2025-02-11,App_3,Health & Fitness,iOS,Free,Asia,72.22,238.82,22
SESS001569,2024-11-17,App_11,Productivity,iOS,Free,South America,63.5,467.02,24
SESS001570,2024-10-12,App_14,Entertainment,iOS,Premium,South America,19.82,434.38,10
SESS001571,2024-09-12,App_7,Gaming,iOS,Premium,North America,2.78,239.99,2
SESS001572,2024-04-26,App_2,Gaming,iOS,Free,South America,107.77,176.56,21
SESS001573,2024-01-27,App_10,Productivity,iOS,Premium,South America,11.96,97.14,82
SESS001574,2024-07-09,App_10,Entertainment,Android,Premium,South America,118.59,461.03,12
SESS001575,2025-05-26,App_1,Health & Fitness,iOS,Free,Europe,14.38,83.39,63
SESS001576,2025-06-14,App_7,Health & Fitness,iOS,Premium,North America,57.61,496.05,76
SESS001577,2025-01-31,App_11,Entertainment,Android,Premium,Asia,118.02,73.4,69
SESS001578,2024-04-30,App_3,Social Media,Android,Premium,South America,102.88,355.7,24
SESS001579,2024-09-25,App_4,Social Media,iOS,Free,North America,64.87,135.17,14
SESS001580,2024-09-23,App_5,Gaming,Android,Premium,Africa,16.99,12.83,81
SESS001581,2025-04-01,App_5,Productivity,iOS,Free,South America,72.79,109.74,25
SESS001582,2024-08-07,App_14,Gaming,iOS,Free,North America,76.79,260.78,34
SESS001583,2024-10-19,App_6,Productivity,Android,Free,Africa,38.06,12.56,67
SESS001584,2025-05-17,App_15,Productivity,Android,Free,Asia,56.87,202.0,54
SESS001585,2024-07-23,App_13,Productivity,iOS,Free,North America,108.44,399.36,22
SESS001586,2024-05-05,App_7,Productivity,Android,Premium,Africa,16.26,230.42,74
SESS001587,2024-05-18,App_12,Health & Fitness,Android,Premium,South America,79.11,311.08,70
SESS001588,2024-03-16,App_14,Entertainment,Android,Premium,North America,44.5,142.82,44
SESS001589,2025-04-07,App_12,Productivity,Android,Free,Asia,74.02,25.93,95
SESS001590,2024-06-25,App_6,Entertainment,Android,Free,Europe,86.24,258.74,63
SESS001591,2025-03-31,App_6,Productivity,iOS,Premium,South America,57.86,62.09,94
SESS001592,2024-03-30,App_8,Health & Fitness,iOS,Premium,South America,90.1,219.48,88
SESS001593,2024-11-23,App_5,Health & Fitness,Android,Premium,Asia,102.38,244.01,78
SESS001594,2024-12-21,App_4,Entertainment,iOS,Premium,North America,24.36,381.94,57
SESS001595,2024-03-07,App_2,Entertainment,Android,Premium,Europe,27.1,18.56,30
SESS001596,2024-10-24,App_4,Gaming,Android,Premium,Asia,16.45,389.76,98
SESS001597,2024-11-03,App_3,Gaming,Android,Premium,Africa,113.13,364.47,55
SESS001598,2024-06-10,App_13,Social Media,Android,Free,Africa,27.84,283.39,30
SESS001599,2024-06-27,App_13,Gaming,Android,Premium,Europe,10.78,34.11,70
SESS001600,2025-01-05,App_10,Gaming,Android,Premium,Asia,12.28,484.08,32
